true_label,pred_label,correct,confidence,logit_0,logit_1
1,1,1,0.9401437044143677,-5.107503414154053,-0.061722539365291595
1,1,1,0.9908930063247681,-5.844832897186279,-0.009148715995252132
0,0,1,0.9943110942840576,-0.005705149378627539,-6.372262954711914
1,1,1,0.4511028528213501,-6.191056728363037,-0.7960599064826965
0,1,0,0.983749270439148,-5.837283134460449,-0.016384221613407135
1,1,1,0.9962385892868042,-8.061195373535156,-0.003768502501770854
0,0,1,0.004429305903613567,-5.4195122718811035,-6.18552827835083
1,0,0,0.8900651931762695,-0.11646050214767456,-3.935812473297119
1,1,1,0.280017226934433,-2.675888776779175,-1.2729041576385498
0,0,1,0.8541943430900574,-0.15759654343128204,-3.9369354248046875
1,0,0,0.8035639524459839,-0.21869850158691406,-2.8253679275512695
0,0,1,0.7979030013084412,-0.22576823830604553,-3.1850481033325195
0,0,1,0.877737283706665,-0.13040794432163239,-5.525910377502441
1,0,0,0.05471538379788399,-2.9056103229522705,-4.8046956062316895
1,1,1,0.08637814223766327,-2.997633218765259,-2.4490206241607666
1,1,1,0.9966642260551453,-7.887955665588379,-0.003341350005939603
0,0,1,0.9716173410415649,-0.02879323437809944,-5.6941633224487305
0,0,1,0.9906080961227417,-0.009436286054551601,-5.9141950607299805
0,0,1,0.7391859889030457,-0.3022057116031647,-2.5511350631713867
0,0,1,0.13285063207149506,-2.0185298919677734,-3.9732303619384766
1,0,0,0.19004696607589722,-1.6604840755462646,-2.8400046825408936
0,0,1,0.7328130006790161,-0.31086471676826477,-2.9769699573516846
1,1,1,0.9554464817047119,-5.147459506988525,-0.04557652771472931
0,0,1,0.9980080723762512,-0.001993914134800434,-7.827273368835449
0,0,1,0.8510071635246277,-0.16133473813533783,-4.358750343322754
1,1,1,0.07886247336864471,-5.634284019470215,-2.5400497913360596
0,0,1,0.9975758194923401,-0.002427123486995697,-7.384881973266602
0,0,1,0.6817848682403564,-0.383041113615036,-4.655806064605713
1,1,1,0.9510038495063782,-6.386119842529297,-0.05023716762661934
0,0,1,0.597302258014679,-0.5153319835662842,-1.5363166332244873
1,1,1,0.2112751454114914,-5.146821022033691,-1.5545940399169922
0,0,1,0.31246525049209595,-1.1632620096206665,-1.4940897226333618
1,1,1,0.9765126705169678,-5.420654773712158,-0.02376755326986313
1,1,1,0.5070869326591492,-3.76060152053833,-0.6790728569030762
0,0,1,0.2825920283794403,-1.2637510299682617,-1.9453802108764648
1,1,1,0.3573431670665741,-2.7475340366363525,-1.0290586948394775
0,0,1,0.9970943927764893,-0.0029098365921527147,-6.659786224365234
1,1,1,0.6559221744537354,-4.639257907867432,-0.4217131435871124
0,0,1,0.9138467907905579,-0.09009234607219696,-4.271289348602295
1,1,1,0.9752568006515503,-5.179296970367432,-0.025054456666111946
1,1,1,0.9977880716323853,-7.993842124938965,-0.002214378211647272
1,1,1,0.7999401092529297,-1.927229404449463,-0.2232184261083603
1,1,1,0.8803165555000305,-5.99997615814209,-0.12747371196746826
0,0,1,0.7307397723197937,-0.313697874546051,-3.047229528427124
1,1,1,0.8595935106277466,-5.400334358215332,-0.15129566192626953
0,0,1,0.965212881565094,-0.035406600683927536,-4.553529739379883
1,1,1,0.7314538359642029,-3.9044723510742188,-0.31272125244140625
0,0,1,0.9991414546966553,-0.0008589140488766134,-7.465305805206299
0,0,1,0.9957998394966125,-0.004209005739539862,-7.542481899261475
0,0,1,0.22687503695487976,-1.4833558797836304,-3.5354981422424316
0,0,1,0.7576414942741394,-0.2775449752807617,-4.234147071838379
1,1,1,0.8610004782676697,-3.591677188873291,-0.14966021478176117
0,0,1,0.9067556858062744,-0.0978822261095047,-6.454522609710693
0,0,1,0.8840282559394836,-0.12326624989509583,-5.988155841827393
0,1,0,0.2098965346813202,-2.28617787361145,-1.561140537261963
1,0,0,0.5311526656150818,-0.632705807685852,-1.5359001159667969
1,1,1,0.7597165703773499,-5.211012840270996,-0.2748098373413086
0,0,1,0.8472797870635986,-0.16572430729866028,-3.219494342803955
1,1,1,0.9964652061462402,-8.673478126525879,-0.00354105606675148
0,0,1,0.006867231801152229,-4.98099422454834,-5.1069231033325195
1,1,1,0.6937766671180725,-2.6557319164276123,-0.3656051754951477
0,0,1,0.7639789581298828,-0.26921501755714417,-3.1232528686523438
0,0,1,0.9880164265632629,-0.012055954895913601,-5.9501519203186035
1,1,1,0.01645006611943245,-5.980876922607422,-4.107425689697266
0,0,1,0.894450843334198,-0.11154533177614212,-6.403224468231201
1,1,1,0.22838978469371796,-2.58482027053833,-1.4767014980316162
0,0,1,0.023332349956035614,-3.7579145431518555,-4.207813262939453
1,1,1,0.044995930045843124,-3.872680902481079,-3.1011831760406494
1,1,1,0.8063967227935791,-5.33620023727417,-0.215179443359375
1,1,1,0.9618470668792725,-5.982264518737793,-0.03889981657266617
1,1,1,0.9915025234222412,-7.412102222442627,-0.008533786050975323
1,0,0,0.6134471893310547,-0.48866111040115356,-5.123332500457764
1,1,1,0.053393952548503876,-4.535312175750732,-2.9300577640533447
