true_label,pred_label,correct,confidence,logit_0,logit_1
1,1,1,0.9763486385345459,-3.7448770999908447,-0.02393554523587227
1,1,1,0.9969610571861267,-5.803150653839111,-0.0030435698572546244
0,0,1,0.9942852854728699,-0.005731105804443359,-5.167210578918457
1,1,1,0.9827296733856201,-4.064643383026123,-0.01742119900882244
0,1,0,0.9886800050735474,-4.4842329025268555,-0.011384553276002407
1,1,1,0.9986326098442078,-6.661894798278809,-0.0013683259021490812
0,0,1,0.6826164722442627,-0.3818221092224121,-1.1476702690124512
1,0,0,0.7705134153366089,-0.26069819927215576,-1.4739583730697632
1,1,1,0.8954617977142334,-2.261273145675659,-0.11041571944952011
0,0,1,0.9579364061355591,-0.04297388345003128,-3.16861629486084
1,0,0,0.55052250623703,-0.596887469291687,-0.7997850179672241
0,0,1,0.9952085614204407,-0.0048029543831944466,-5.34108304977417
0,0,1,0.9608129262924194,-0.03997555375099182,-3.241346836090088
1,0,0,0.7560939192771912,-0.2795896828174591,-1.411130428314209
1,1,1,0.979090690612793,-3.8682613372802734,-0.021131005138158798
1,1,1,0.9994542002677917,-7.560945987701416,-0.0005459487438201904
0,0,1,0.9753097295761108,-0.025000186637043953,-3.7015721797943115
0,0,1,0.998275637626648,-0.0017258507432416081,-6.3651533126831055
0,0,1,0.6452217102050781,-0.43816128373146057,-1.0364336967468262
0,0,1,0.9024495482444763,-0.1026424914598465,-2.3274922370910645
1,0,0,0.5137284398078918,-0.6660605072975159,-0.7213621139526367
0,0,1,0.9058348536491394,-0.0988982692360878,-2.363201379776001
1,1,1,0.9989445805549622,-6.873139381408691,-0.0010559768415987492
0,0,1,0.999666690826416,-0.0003333647327963263,-8.017105102539062
0,0,1,0.8753907680511475,-0.13308489322662354,-2.093116283416748
1,1,1,0.8987346887588501,-2.2902324199676514,-0.10676740854978561
0,0,1,0.9983987212181091,-0.0016025621443986893,-6.438451290130615
0,0,1,0.7250664234161377,-0.3214920163154602,-1.2912386655807495
1,1,1,0.9974204301834106,-5.963153839111328,-0.002582902554422617
0,0,1,0.6324574947357178,-0.4581422805786133,-1.0020627975463867
1,1,1,0.9712011218070984,-3.549921751022339,-0.029221704229712486
0,0,1,0.8696568012237549,-0.13965661823749542,-2.037644863128662
1,1,1,0.982170820236206,-4.0273756980896,-0.017990034073591232
1,1,1,0.9972057938575745,-5.8847784996032715,-0.002798117231577635
0,1,0,0.5302927494049072,-0.755736231803894,-0.6343259811401367
1,1,1,0.8400984406471252,-1.8346748352050781,-0.1742362082004547
0,0,1,0.9986031651496887,-0.0013978113420307636,-6.586633205413818
1,1,1,0.9977699518203735,-6.108794212341309,-0.0022325385361909866
0,0,1,0.9939110279083252,-0.00610758550465107,-5.10534143447876
1,1,1,0.9884572625160217,-4.470340251922607,-0.011609871871769428
1,1,1,0.9989769458770752,-6.895370006561279,-0.0010235777590423822
1,1,1,0.9971720576286316,-5.868712425231934,-0.0028319484554231167
1,1,1,0.9996637105941772,-8.010641098022461,-0.00033634595456533134
0,0,1,0.8608229160308838,-0.14986646175384521,-1.9721225500106812
1,1,1,0.997711181640625,-6.0797600746154785,-0.002291441662237048
0,0,1,0.9976226687431335,-0.0023801615461707115,-6.046153545379639
