true_label,pred_label,correct,confidence,logit_0,logit_1
0,0,1,0.9266644716262817,-0.07616373151540756,-2.6128759384155273
1,1,1,0.9187213778495789,-2.5105836391448975,-0.08477237820625305
0,0,1,0.971114456653595,-0.029310941696166992,-3.5450284481048584
1,1,1,0.9725167751312256,-3.5963311195373535,-0.027867954224348068
1,0,0,0.8930291533470154,-0.11313605308532715,-2.235309362411499
0,0,1,0.8949202299118042,-0.11102069169282913,-2.253533124923706
1,1,1,0.9306146502494812,-2.6696691513061523,-0.07190999388694763
1,1,1,0.9619361162185669,-3.2706031799316406,-0.03880723938345909
1,1,1,0.9691436290740967,-3.5070903301239014,-0.03134245425462723
0,0,1,0.5950145721435547,-0.5191693902015686,-0.9043793678283691
1,1,1,0.8409647941589355,-1.8389345407485962,-0.17320547997951508
0,0,1,0.8799641132354736,-0.12787415087223053,-2.120605230331421
0,0,1,0.9180105924606323,-0.0855463519692421,-2.5013577938079834
1,1,1,0.9775395393371582,-3.799868106842041,-0.022716538980603218
0,0,1,0.9803522825241089,-0.01984330080449581,-3.9336960315704346
1,1,1,0.9890763759613037,-4.561563491821289,-0.01098372507840395
1,1,1,0.9790040850639343,-3.8647103309631348,-0.021219464018940926
0,0,1,0.9214134812355042,-0.08184639364480972,-2.5437018871307373
1,1,1,0.9993568062782288,-7.3810648918151855,-0.0006434006500057876
1,1,1,0.9111377000808716,-2.4450671672821045,-0.09306123852729797
1,1,1,0.9960612654685974,-5.540689468383789,-0.003946512006223202
1,1,1,0.8338095545768738,-1.7956891059875488,-0.18175025284290314
0,1,0,0.9393423199653625,-2.8025503158569336,-0.0625753104686737
0,0,1,0.9971485733985901,-0.002855499740689993,-5.861435413360596
1,1,1,0.9748650193214417,-3.6863884925842285,-0.02545625902712345
0,0,1,0.9678234457969666,-0.03270559757947922,-3.437006711959839
0,1,0,0.8115490674972534,-1.6692477464675903,-0.20881043374538422
1,1,1,0.9600152969360352,-3.2533304691314697,-0.040806058794260025
