true_label,pred_label,correct,confidence,logit_0,logit_1,logit_2
0,1,0,0.7007628679275513,-2.548065662384033,-0.3555857241153717,-1.509573221206665
1,1,1,0.49263930320739746,-2.2146942615509033,-0.7079780101776123,-0.9208667278289795
0,1,0,0.6967633962631226,-2.326612949371338,-0.36130937933921814,-1.5817703008651733
2,2,1,0.4173842966556549,-1.3568521738052368,-1.1234818696975708,-0.8737479448318481
0,1,0,0.5824464559555054,-2.0027902126312256,-0.540518045425415,-1.2637393474578857
0,1,0,0.5723695755004883,-2.2269058227539062,-0.557970404624939,-1.1401572227478027
2,1,0,0.5121375918388367,-2.021495819091797,-0.6691620945930481,-1.0344966650009155
0,1,0,0.47201335430145264,-2.427039861679077,-0.7507479786872864,-0.8216880559921265
0,1,0,0.4667049050331116,-2.1254124641418457,-0.7620581388473511,-0.8821032643318176
1,1,1,0.47201335430145264,-2.427039861679077,-0.7507479786872864,-0.8216880559921265
0,1,0,0.5575836300849915,-2.2490880489349365,-0.584142804145813,-1.087906837463379
1,1,1,0.5167747139930725,-2.094123363494873,-0.6601482629776001,-1.0215203762054443
1,1,1,0.48456326127052307,-2.0386199951171875,-0.7245072722434998,-0.9539188742637634
1,1,1,0.5756894946098328,-2.422940492630005,-0.5521868467330933,-1.0916866064071655
1,2,0,0.5367018580436707,-2.047071933746338,-1.0960583686828613,-0.6223125457763672
0,1,0,0.49263930320739746,-2.2146942615509033,-0.7079780101776123,-0.9208667278289795
1,2,0,0.5027934312820435,-1.9982142448425293,-1.017135500907898,-0.6875757575035095
1,1,1,0.6877881288528442,-2.6053130626678467,-0.37427443265914917,-1.434091329574585
0,1,0,0.7166385054588318,-2.507685661315918,-0.33318373560905457,-1.5999584197998047
1,1,1,0.7459576725959778,-2.6227900981903076,-0.2930864095687866,-1.706817626953125
0,1,0,0.7007628679275513,-2.548065662384033,-0.3555857241153717,-1.509573221206665
1,2,0,0.4513750672340393,-1.9057496786117554,-0.9165062308311462,-0.7954567074775696
0,1,0,0.55323725938797,-2.0678040981292725,-0.591968297958374,-1.1384985446929932
0,2,0,0.49638795852661133,-2.2142553329467773,-0.9304475784301758,-0.7003974914550781
1,2,0,0.4797288775444031,-2.8599557876586914,-0.7700284719467163,-0.7345341444015503
1,2,0,0.6143550872802734,-2.362454414367676,-1.2328654527664185,-0.4871821999549866
1,2,0,0.6051023006439209,-2.657005786895752,-1.1247313022613525,-0.5023576617240906
2,1,0,0.6019725799560547,-2.10913348197937,-0.5075433850288391,-1.2848780155181885
0,1,0,0.5345162153244019,-2.2196052074432373,-0.62639319896698,-1.0304906368255615
0,1,0,0.6019725799560547,-2.10913348197937,-0.5075433850288391,-1.2848780155181885
1,1,1,0.5367957949638367,-2.3505859375,-0.6221375465393066,-0.999968945980072
0,1,0,0.5779228806495667,-2.109081506729126,-0.5483148097991943,-1.2015498876571655
0,1,0,0.5229005217552185,-2.013593912124634,-0.6483639478683472,-1.0683019161224365
0,1,0,0.5488007068634033,-2.2556357383728027,-0.6000199317932129,-1.060183048248291
1,2,0,0.4335666596889496,-1.9114385843276978,-0.87092125415802,-0.8357096910476685
1,2,0,0.5041406750679016,-2.7047407627105713,-0.8463643193244934,-0.6849000453948975
0,1,0,0.5569074153900146,-2.254441499710083,-0.5853562951087952,-1.0842347145080566
0,1,0,0.4544976055622101,-1.839687705039978,-0.7885626554489136,-0.950273334980011
1,1,1,0.5121375918388367,-2.021495819091797,-0.6691620945930481,-1.0344966650009155
1,1,1,0.6383039355278015,-2.427685499191284,-0.4489407241344452,-1.2966175079345703
0,1,0,0.6967633962631226,-2.326612949371338,-0.36130937933921814,-1.5817703008651733
0,1,0,0.467812716960907,-1.9683765172958374,-0.7596872448921204,-0.9352090358734131
1,2,0,0.5027934312820435,-1.9982142448425293,-1.017135500907898,-0.6875757575035095
1,2,0,0.4381483495235443,-1.8962513208389282,-0.8874087333679199,-0.825197696685791
