true_label,pred_label,correct,confidence,logit_0,logit_1
0,0,1,0.8279517292976379,-0.18880042433738708,-3.489708662033081
1,0,0,0.21973814070224762,-1.515318751335144,-1.6686410903930664
0,0,1,0.6592575311660767,-0.4166410267353058,-2.8362948894500732
1,1,1,0.23467829823493958,-1.946527123451233,-1.4495396614074707
1,0,0,0.7666206955909729,-0.26576313376426697,-2.534666061401367
0,0,1,0.6618594527244568,-0.4127020537853241,-3.5387024879455566
1,0,0,0.24467432498931885,-1.4078272581100464,-1.7399969100952148
1,1,1,0.4579140841960907,-2.0614147186279297,-0.7810736894607544
1,1,1,0.6055471301078796,-3.7732932567596436,-0.5016229152679443
0,0,1,0.49015048146247864,-0.7130428552627563,-2.168114185333252
1,0,0,0.3338072597980499,-1.097191572189331,-1.5547693967819214
0,0,1,0.7500731945037842,-0.28758448362350464,-4.124600410461426
0,0,1,0.815338134765625,-0.20415236055850983,-3.8318073749542236
1,1,1,0.533282995223999,-2.482537031173706,-0.6287029385566711
0,0,1,0.7383376359939575,-0.30335405468940735,-4.65460205078125
1,1,1,0.9471719861030579,-6.299715995788574,-0.05427458882331848
1,1,1,0.7292309999465942,-2.3662712574005127,-0.31576472520828247
0,0,1,0.8266617655754089,-0.19035965204238892,-3.408693313598633
1,1,1,0.9769824743270874,-6.855170249938965,-0.023286566138267517
1,1,1,0.3622235953807831,-4.5256428718566895,-1.015493631362915
1,1,1,0.9541118741035461,-5.580984115600586,-0.04697434604167938
1,0,0,0.2895028591156006,-1.239590048789978,-1.2507975101470947
0,1,0,0.9602442383766174,-4.485269069671631,-0.040567610412836075
0,0,1,0.8607380986213684,-0.14996500313282013,-5.0680108070373535
1,1,1,0.6693761944770813,-4.270153999328613,-0.4014090597629547
0,0,1,0.815934419631958,-0.20342129468917847,-3.7722856998443604
0,1,0,0.1987808346748352,-1.7711691856384277,-1.6155524253845215
1,1,1,0.6606470346450806,-3.758504867553711,-0.4145355820655823
1,1,1,0.6433362364768982,-3.224989891052246,-0.4410877823829651
0,0,1,0.5247125029563904,-0.6449047923088074,-4.1884765625
0,0,1,0.6078510284423828,-0.4978254437446594,-3.3007447719573975
1,1,1,0.7469589710235596,-4.37408447265625,-0.29174500703811646
1,0,0,0.25603607296943665,-1.3624368906021118,-1.4693238735198975
0,0,1,0.30044567584991455,-1.2024883031845093,-3.4216461181640625
0,0,1,0.3619586229324341,-1.0162253379821777,-1.1916775703430176
0,0,1,0.88664710521698,-0.12030822783708572,-4.842861652374268
0,0,1,0.9427748322486877,-0.05892780423164368,-5.471436023712158
1,1,1,0.934648334980011,-5.811349868774414,-0.06758493185043335
0,0,1,0.6005381941795349,-0.5099290609359741,-2.8477556705474854
1,1,1,0.10221792012453079,-3.4230833053588867,-2.2806482315063477
0,0,1,0.8582184314727783,-0.15289662778377533,-4.270066738128662
0,0,1,0.9035807847976685,-0.10138975828886032,-5.825194358825684
1,1,1,0.9685127139091492,-5.530355453491211,-0.031993668526411057
1,1,1,0.583400309085846,-2.891728639602661,-0.5388816595077515
0,0,1,0.5479212403297424,-0.6016237139701843,-4.382113456726074
0,0,1,0.6907886862754822,-0.36992132663726807,-2.8058478832244873
1,1,1,0.816716194152832,-4.109640598297119,-0.20246362686157227
1,1,1,0.485521525144577,-1.273342490196228,-0.7225316762924194
0,1,0,0.6126590371131897,-2.6164650917053223,-0.48994672298431396
1,1,1,0.9012027382850647,-4.865610122680664,-0.10402502864599228
0,0,1,0.7569149732589722,-0.278504341840744,-4.504552841186523
0,0,1,0.7936351299285889,-0.23113146424293518,-3.3687901496887207
0,0,1,0.35855090618133545,-1.0256845951080322,-2.879817247390747
0,0,1,0.8499931693077087,-0.1625269651412964,-3.539149761199951
0,0,1,0.3674671947956085,-1.0011212825775146,-1.9092642068862915
0,0,1,0.8210057020187378,-0.19722522795200348,-4.243431091308594
0,0,1,0.5590295791625977,-0.5815528631210327,-3.2327346801757812
0,0,1,0.7505617141723633,-0.28693339228630066,-4.581431865692139
1,0,0,0.8615306615829468,-0.14904463291168213,-3.7280144691467285
1,1,1,0.8419988751411438,-4.239461421966553,-0.17197659611701965
1,1,1,0.7621031403541565,-3.243501901626587,-0.27167338132858276
1,1,1,0.9039621949195862,-4.787683010101318,-0.10096773505210876
1,1,1,0.14363399147987366,-1.943175196647644,-1.9404869079589844
0,0,1,0.4955753684043884,-0.7020358443260193,-3.894559860229492
1,1,1,0.9693773984909058,-5.716531753540039,-0.031101271510124207
1,1,1,0.9389348030090332,-5.063379287719727,-0.06300923228263855
1,0,0,0.3209119141101837,-1.1365885734558105,-2.5341601371765137
0,0,1,0.2647382915019989,-1.329013466835022,-2.057016134262085
1,1,1,0.9155613780021667,-4.587760925292969,-0.08821787685155869
0,0,1,0.599070131778717,-0.512376606464386,-2.765305519104004
1,1,1,0.9836907982826233,-6.280677318572998,-0.016443660482764244
0,0,1,0.8759721517562866,-0.13242097198963165,-5.344074726104736
0,0,1,0.255064994096756,-1.366236925125122,-3.392522096633911
1,1,1,0.28164100646972656,-4.101234436035156,-1.2671220302581787
1,1,1,0.8262396454811096,-4.033607482910156,-0.19087041914463043
1,0,0,0.37418463826179504,-0.9830058813095093,-2.5393145084381104
0,0,1,0.9337263703346252,-0.06857185065746307,-4.36982536315918
0,0,1,0.8021256923675537,-0.220489963889122,-4.643726825714111
1,1,1,0.9365156888961792,-5.820157051086426,-0.06558900326490402
0,0,1,0.6948290467262268,-0.3640894293785095,-4.421189785003662
1,1,1,0.8738122582435608,-4.313544273376465,-0.13488973677158356
1,1,1,0.19829092919826508,-1.8892631530761719,-1.6180200576782227
1,1,1,0.9166979193687439,-5.005569934844971,-0.0869772806763649
0,0,1,0.8171651363372803,-0.20191408693790436,-3.7935292720794678
1,1,1,0.8313936591148376,-3.7727391719818115,-0.18465201556682587
0,0,1,0.9491179585456848,-0.05222218856215477,-5.55238151550293
1,1,1,0.6471999287605286,-4.924293041229248,-0.4351000189781189
0,0,1,0.35872480273246765,-1.0251997709274292,-2.5961787700653076
1,1,1,0.44444817304611206,-2.1139402389526367,-0.810921847820282
0,0,1,0.25839391350746155,-1.3532700538635254,-3.5468220710754395
0,0,1,0.8842953443527222,-0.12296417355537415,-5.2950592041015625
1,1,1,0.3482590317726135,-2.2700624465942383,-1.0548087358474731
1,1,1,0.5898375511169434,-3.800326108932495,-0.5279080867767334
1,1,1,0.7161152362823486,-3.373648166656494,-0.333914190530777
0,1,0,0.6399773359298706,-2.9953527450561523,-0.446322500705719
1,1,1,0.8704890608787537,-3.947166919708252,-0.13870008289813995
1,1,1,0.7464293837547302,-3.884909152984619,-0.2924542725086212
0,0,1,0.9364094734191895,-0.065702423453331,-5.625889301300049
1,1,1,0.2057696133852005,-1.850630521774292,-1.580998182296753
0,0,1,0.7880154252052307,-0.23823761940002441,-4.374561309814453
1,0,0,0.554713785648346,-0.5893030166625977,-3.4196815490722656
1,1,1,0.8925896883010864,-4.514499664306641,-0.11362827569246292
0,0,1,0.5434441566467285,-0.6098283529281616,-2.4502148628234863
0,0,1,0.7758582234382629,-0.25378549098968506,-4.236724376678467
0,0,1,0.5127144455909729,-0.6680362224578857,-3.6043403148651123
1,1,1,0.9799897074699402,-5.5019211769104,-0.020213209092617035
1,1,1,0.9686680436134338,-6.359909534454346,-0.03183330222964287
0,0,1,0.8316357731819153,-0.18436071276664734,-3.956474542617798
1,1,1,0.6673462986946106,-3.2555651664733887,-0.40444618463516235
0,0,1,0.35217174887657166,-1.0436363220214844,-2.179157257080078
0,0,1,0.5728394985198975,-0.5571497082710266,-4.620548725128174
0,0,1,0.8985199928283691,-0.10700631886720657,-3.9590790271759033
1,1,1,0.9523685574531555,-4.888705253601074,-0.0488031804561615
1,0,0,0.47793808579444885,-0.738274097442627,-1.8653563261032104
0,0,1,0.8325309753417969,-0.18328484892845154,-4.261546611785889
1,1,1,0.9026467800140381,-4.7677321434021,-0.10242396593093872
0,0,1,0.8109874129295349,-0.20950274169445038,-3.1286702156066895
0,0,1,0.6244683861732483,-0.47085466980934143,-3.8343234062194824
1,1,1,0.9924631118774414,-7.847896575927734,-0.007565434090793133
0,0,1,0.9192248582839966,-0.08422450721263885,-4.5156331062316895
0,0,1,0.7944082021713257,-0.23015783727169037,-4.607900619506836
1,1,1,0.6390593647956848,-3.2442142963409424,-0.44775792956352234
1,1,1,0.9922439455986023,-7.113982677459717,-0.007786288857460022
1,1,1,0.7906979918479919,-3.9252779483795166,-0.23483918607234955
1,1,1,0.9039290547370911,-5.119741439819336,-0.10100439935922623
1,0,0,0.6380548477172852,-0.44933104515075684,-3.780113935470581
1,1,1,0.9558999538421631,-5.388474464416504,-0.04510202258825302
0,0,1,0.8681193590164185,-0.14142605662345886,-4.362738132476807
0,0,1,0.8444876074790955,-0.1690252125263214,-3.9344499111175537
1,1,1,0.39905014634132385,-1.146262764930725,-0.918668270111084
1,1,1,0.7064877152442932,-3.038299798965454,-0.34744948148727417
1,1,1,0.23362146317958832,-2.231461763381958,-1.4540531635284424
0,1,0,0.8622535467147827,-3.384446382522583,-0.14820590615272522
1,0,0,0.44903305172920227,-0.8006588220596313,-3.1789138317108154
0,0,1,0.9108346104621887,-0.09339394420385361,-4.666315078735352
1,1,1,0.23477134108543396,-2.1707096099853516,-1.449143409729004
1,1,1,0.978631854057312,-5.730104446411133,-0.021599749103188515
1,1,1,0.9435250759124756,-5.728193283081055,-0.05813233554363251
0,0,1,0.7784477472305298,-0.2504534125328064,-4.171290397644043
1,0,0,0.4067350924015045,-0.89959317445755,-2.8655126094818115
0,0,1,0.7972332835197449,-0.22660787403583527,-4.725870609283447
0,0,1,0.6856975555419922,-0.3773186206817627,-3.530869722366333
1,0,0,0.5410140752792358,-0.6143099665641785,-1.8261668682098389
1,1,1,0.36938706040382385,-3.265049695968628,-0.9959102272987366
1,1,1,0.14907215535640717,-1.9765955209732056,-1.903324842453003
1,1,1,0.5978541970252991,-2.565910577774048,-0.5144083499908447
1,1,1,0.3712131977081299,-2.0732064247131348,-0.9909787178039551
1,0,0,0.28684332966804504,-1.24881911277771,-2.468447685241699
0,0,1,0.8397135138511658,-0.1746944934129715,-3.2401819229125977
1,0,0,0.47244229912757874,-0.7498396039009094,-3.090834379196167
1,0,0,0.28924065828323364,-1.2404961585998535,-1.6862928867340088
0,0,1,0.8195978999137878,-0.1989414244890213,-4.497715950012207
0,0,1,0.8992404937744141,-0.10620477050542831,-4.373235702514648
0,0,1,0.6940537691116333,-0.365205854177475,-4.6987152099609375
0,0,1,0.941570520401001,-0.06020602956414223,-5.251557350158691
0,0,1,0.48087960481643677,-0.7321383357048035,-2.829737424850464
0,0,1,0.6050453782081604,-0.5024518370628357,-3.207052230834961
0,0,1,0.8592287302017212,-0.15172012150287628,-4.081388473510742
0,0,1,0.6112755537033081,-0.49220743775367737,-2.9336977005004883
1,0,0,0.33552128076553345,-1.0920698642730713,-2.1970932483673096
0,0,1,0.7488740086555481,-0.2891845107078552,-3.6870241165161133
0,1,0,0.19066961109638214,-2.6967201232910156,-1.6572132110595703
0,0,1,0.9101290106773376,-0.09416891634464264,-4.935361862182617
0,0,1,0.8630684018135071,-0.1472613364458084,-5.069815158843994
1,0,0,0.4972914159297943,-0.6985790729522705,-2.796539545059204
0,0,1,0.7559758424758911,-0.27974584698677063,-4.515795707702637
1,1,1,0.5658218860626221,-3.535247802734375,-0.5694759488105774
1,1,1,0.9833290576934814,-6.221485137939453,-0.016811465844511986
1,0,0,0.42143529653549194,-0.8640890121459961,-3.289294719696045
1,1,1,0.1583821326494217,-2.11335825920105,-1.8427445888519287
1,0,0,0.8430805802345276,-0.17069274187088013,-4.64258337020874
1,1,1,0.3438839018344879,-3.5659499168395996,-1.0674511194229126
1,1,1,0.8144937753677368,-4.138086795806885,-0.20518849790096283
1,0,0,0.20395126938819885,-1.5898741483688354,-1.9665430784225464
1,0,0,0.4395813047885895,-0.8219325542449951,-4.401591777801514
1,1,1,0.9616685509681702,-5.737957000732422,-0.03908542916178703
0,0,1,0.678641676902771,-0.38766202330589294,-3.5383424758911133
1,1,1,0.9919019341468811,-7.021050453186035,-0.00813103374093771
0,0,1,0.5992025136947632,-0.5121556520462036,-3.1720242500305176
0,0,1,0.578492283821106,-0.5473300814628601,-2.201467752456665
0,0,1,0.6122555136680603,-0.49060559272766113,-2.3186495304107666
0,0,1,0.45833778381347656,-0.7801488637924194,-2.7695441246032715
0,0,1,0.8103692531585693,-0.21026526391506195,-3.8408918380737305
