true_label,pred_label,correct,confidence,logit_0,logit_1,logit_2
2,2,1,0.4403831362724304,-2.067368268966675,-0.8367899656295776,-0.8201102018356323
1,1,1,0.4225600063800812,-1.8031704425811768,-0.8614238500595093,-0.8851207494735718
2,1,0,0.5925622582435608,-2.699237823486328,-0.5232993364334106,-1.078277587890625
2,0,0,0.6385878920555115,-0.4484959542751312,-2.491579294204712,-1.2778598070144653
0,0,1,0.5231657028198242,-0.6478570103645325,-1.8759527206420898,-1.1281688213348389
0,2,0,0.44729891419410706,-1.5903701782226562,-1.0531104803085327,-0.8045281767845154
1,1,1,0.8903257250785828,-4.602341175079346,-0.11616789549589157,-2.306131601333618
1,1,1,0.9231200814247131,-3.5441126823425293,-0.07999595254659653,-3.036851406097412
2,1,0,0.8439697027206421,-3.2317965030670166,-0.16963867843151093,-2.1494874954223633
2,0,0,0.5800976753234863,-0.5445587635040283,-2.31420636177063,-1.136134386062622
1,1,1,0.9715007543563843,-5.624644756317139,-0.028913233429193497,-3.693234443664551
2,2,1,0.46234554052352905,-1.0760424137115479,-1.626013159751892,-0.7714427709579468
1,1,1,0.9832456111907959,-6.090956211090088,-0.016896331682801247,-4.234219074249268
1,1,1,0.7310281991958618,-2.4120380878448486,-0.31330323219299316,-1.718475580215454
1,1,1,0.9500730037689209,-5.0711669921875,-0.051216449588537216,-3.13150954246521
2,1,0,0.4811597168445587,-1.5992431640625,-0.7315559983253479,-1.1495133638381958
0,0,1,0.7868087291717529,-0.2397700995206833,-2.2545320987701416,-2.223140239715576
0,0,1,0.5675650835037231,-0.5663997530937195,-1.2059766054153442,-2.0171396732330322
1,1,1,0.978145956993103,-5.736728668212891,-0.022096380591392517,-3.9830501079559326
1,1,1,0.970012366771698,-5.574704647064209,-0.030446458607912064,-3.642188310623169
0,0,1,0.5757359266281128,-0.5521062016487122,-2.0869314670562744,-1.2033169269561768
1,1,1,0.8210724592208862,-3.403308868408203,-0.19714391231536865,-1.9264485836029053
1,1,1,0.9455439448356628,-5.446557998657227,-0.055994912981987,-2.9928386211395264
0,2,0,0.4038561284542084,-1.1406222581863403,-1.2854583263397217,-0.9066964983940125
1,1,1,0.8922635912895203,-4.107670307159424,-0.11399368196725845,-2.393709659576416
0,0,1,0.49539482593536377,-0.7024000883102417,-1.5676524639129639,-1.2171558141708374
0,0,1,0.7343342304229736,-0.30879101157188416,-2.652681589126587,-1.6337112188339233
0,0,1,0.49235790967941284,-0.7085493803024292,-1.7503584623336792,-1.0968226194381714
2,1,0,0.48910725116729736,-1.3272655010223389,-0.7151734828948975,-1.403679609298706
2,1,0,0.7600893974304199,-2.926149368286133,-0.27431923151016235,-1.680356502532959
2,1,0,0.8742032647132874,-4.109212875366211,-0.13444235920906067,-2.212963104248047
1,1,1,0.9825145602226257,-5.958619117736816,-0.017640115693211555,-4.206263542175293
2,0,0,0.5792859792709351,-0.5459589958190918,-2.395418167114258,-1.1099376678466797
0,2,0,0.45648786425590515,-1.0246315002441406,-1.6896535158157349,-0.7841931581497192
2,1,0,0.7456799745559692,-3.096014976501465,-0.2934587597846985,-1.564985990524292
0,0,1,0.43870171904563904,-0.8239355683326721,-1.887467384338379,-0.8919802904129028
0,0,1,0.8199890851974487,-0.1984643191099167,-2.8802919387817383,-2.0883402824401855
