true_label,pred_label,correct,confidence,logit_0,logit_1
1,1,1,0.9593173861503601,-5.380234718322754,-0.04153330251574516
1,1,1,0.9935676455497742,-6.476510524749756,-0.006453131325542927
0,0,1,0.9916503429412842,-0.008384711109101772,-5.916331768035889
1,1,1,0.4293852746486664,-6.469615936279297,-0.8454006910324097
0,1,0,0.9800332188606262,-5.911244869232178,-0.020168811082839966
1,1,1,0.9959285855293274,-8.673105239868164,-0.004079725127667189
0,1,0,0.0030415733344852924,-5.844838619232178,-5.795380115509033
1,0,0,0.8607883453369141,-0.14990663528442383,-3.45623779296875
1,1,1,0.2615825831890106,-2.404080390930176,-1.3410052061080933
0,0,1,0.7863600850105286,-0.2403404712677002,-3.658050775527954
1,0,0,0.764075756072998,-0.26908841729164124,-2.6523096561431885
0,0,1,0.7717929482460022,-0.2590389549732208,-3.1606931686401367
0,0,1,0.7941368222236633,-0.2304995208978653,-4.58322286605835
1,0,0,0.057680997997522354,-2.852827548980713,-4.794922351837158
1,1,1,0.09929504245519638,-3.5909812450408936,-2.309659719467163
1,1,1,0.9967484474182129,-8.205056190490723,-0.0032568504102528095
0,0,1,0.948117196559906,-0.053277160972356796,-5.252743721008301
0,0,1,0.9869471788406372,-0.013138758018612862,-5.64527702331543
0,0,1,0.6935334205627441,-0.3659558594226837,-2.2612481117248535
0,0,1,0.05869617685675621,-2.835380792617798,-3.7865219116210938
1,0,0,0.1571856290102005,-1.8503278493881226,-2.725726366043091
0,0,1,0.6608129143714905,-0.41428452730178833,-2.5818488597869873
1,1,1,0.939130425453186,-5.237173557281494,-0.06280091404914856
0,0,1,0.997671902179718,-0.0023308121599256992,-7.522366523742676
0,0,1,0.8040998578071594,-0.21803182363510132,-4.2618231773376465
1,1,1,0.05262231454253197,-5.76448392868042,-2.944615125656128
0,0,1,0.9971470236778259,-0.0028570538852363825,-7.10055685043335
0,0,1,0.5323702692985535,-0.6304160356521606,-4.4600830078125
1,1,1,0.958445131778717,-6.564937591552734,-0.042442962527275085
0,0,1,0.5911282896995544,-0.5257222056388855,-1.6787984371185303
1,1,1,0.24437351524829865,-5.238948345184326,-1.409057378768921
0,0,1,0.293873131275177,-1.224606990814209,-1.5649398565292358
1,1,1,0.9865603446960449,-5.862358093261719,-0.013530785217881203
1,1,1,0.5392037034034729,-4.058810710906982,-0.6176618337631226
0,0,1,0.33088362216949463,-1.105988621711731,-1.9613783359527588
1,1,1,0.40571627020835876,-2.6634936332702637,-0.9021012187004089
0,0,1,0.995191216468811,-0.004820383153855801,-6.241872310638428
1,1,1,0.578900158405304,-4.714362144470215,-0.5466252565383911
0,0,1,0.891633927822113,-0.11469962447881699,-3.985936403274536
1,1,1,0.9804095029830933,-5.591952323913574,-0.01978493481874466
1,1,1,0.9976916313171387,-8.305642127990723,-0.002311037154868245
1,1,1,0.8506395816802979,-2.3046224117279053,-0.16176676750183105
1,1,1,0.8886615633964539,-6.303472995758057,-0.11803881078958511
0,0,1,0.6004328727722168,-0.5101044178009033,-2.4818708896636963
1,1,1,0.9068095088005066,-5.7400102615356445,-0.0978228747844696
0,0,1,0.930084228515625,-0.07248012721538544,-3.74648380279541
1,1,1,0.505993127822876,-3.9608514308929443,-0.681232213973999
0,0,1,0.9991101622581482,-0.0008902339031919837,-7.359654903411865
0,0,1,0.9946004152297974,-0.005414215382188559,-7.128354072570801
0,0,1,0.15846140682697296,-1.8422441482543945,-3.3125715255737305
0,0,1,0.6429442763328552,-0.44169721007347107,-3.6038639545440674
1,1,1,0.83018559217453,-3.577570676803589,-0.18610599637031555
0,0,1,0.8251982927322388,-0.19213156402111053,-6.340775012969971
0,0,1,0.81221604347229,-0.2079889178276062,-5.5919952392578125
0,1,0,0.24861758947372437,-2.7384817600250244,-1.3918392658233643
1,0,0,0.3985157310962677,-0.9200083017349243,-1.216538906097412
1,1,1,0.8244449496269226,-5.240025520324707,-0.19304490089416504
0,0,1,0.7775788903236389,-0.2515701651573181,-2.761627197265625
1,1,1,0.9980736970901489,-9.400785446166992,-0.0019281606655567884
0,0,1,0.004977867007255554,-5.302753925323486,-5.324001789093018
1,1,1,0.6398845911026001,-2.511819839477539,-0.44646745920181274
0,0,1,0.6715781688690186,-0.3981248736381531,-3.0548741817474365
0,0,1,0.9869261980056763,-0.013160016387701035,-5.553433895111084
1,1,1,0.021083438768982887,-5.48027229309082,-3.859267473220825
0,0,1,0.7663699984550476,-0.2660902142524719,-5.715096473693848
1,1,1,0.2581169307231903,-2.507740020751953,-1.3543425798416138
0,0,1,0.02065575309097767,-3.8797614574432373,-3.8820998668670654
1,1,1,0.09964177012443542,-4.284139156341553,-2.306173801422119
1,1,1,0.8043726086616516,-5.512836933135986,-0.21769267320632935
1,1,1,0.9480135440826416,-5.9566802978515625,-0.053386490792036057
1,1,1,0.9929558038711548,-7.6592912673950195,-0.0070691234432160854
1,0,0,0.5820755958557129,-0.5411549806594849,-4.781299591064453
1,1,1,0.058219846338033676,-4.660303592681885,-2.843528985977173
0,0,1,0.9436826109886169,-0.05796538665890694,-4.699902057647705
0,0,1,0.9728633761405945,-0.02751162089407444,-5.221712589263916
1,1,1,0.9540814757347107,-6.08181095123291,-0.04700620844960213
1,1,1,0.2743167281150818,-1.538389801979065,-1.2934719324111938
1,0,0,0.5212469696998596,-0.6515313386917114,-3.0592784881591797
0,0,1,0.12139245867729187,-2.1087265014648438,-2.176365613937378
1,1,1,0.9668726921081543,-5.777854919433594,-0.03368844464421272
0,0,1,0.5379511713981628,-0.6199874877929688,-2.253493547439575
0,0,1,0.9996121525764465,-0.00038792265695519745,-9.041267395019531
0,0,1,0.6320469379425049,-0.4587916135787964,-1.4406088590621948
1,1,1,0.9542675018310547,-5.2279372215271,-0.04681124538183212
1,1,1,0.9235730171203613,-5.955049514770508,-0.07950541377067566
0,0,1,0.9604786038398743,-0.04032357409596443,-4.696253776550293
1,1,1,0.8427717685699463,-3.81868839263916,-0.17105910181999207
0,0,1,0.8137038350105286,-0.2061588168144226,-4.536622524261475
1,1,1,0.7127276659011841,-3.55856990814209,-0.33865588903427124
1,1,1,0.985870361328125,-7.01826810836792,-0.014230412431061268
1,1,1,0.9257122278213501,-5.305294513702393,-0.07719185948371887
0,0,1,0.7834768891334534,-0.244013711810112,-5.251512050628662
1,1,1,0.4195166230201721,-3.5795562267303467,-0.8686521053314209
0,0,1,0.3767392337322235,-0.9762020111083984,-5.278643608093262
0,0,1,0.9673148989677429,-0.03323119133710861,-5.187376976013184
1,1,1,0.9973245859146118,-8.671292304992676,-0.0026789994444698095
1,1,1,0.04219019412994385,-3.2998886108398438,-3.165567398071289
1,1,1,0.33509600162506104,-3.4433746337890625,-1.0933382511138916
0,0,1,0.9973957538604736,-0.002607643138617277,-7.001932621002197
0,0,1,0.9590654373168945,-0.04179597273468971,-5.207069396972656
1,0,0,0.6058357954025269,-0.5011463761329651,-2.15908145904541
0,0,1,0.7890583276748657,-0.23691503703594208,-4.575520992279053
1,1,1,0.9405250549316406,-5.5211501121521,-0.06131698936223984
1,1,1,0.43862423300743103,-5.172883033752441,-0.8241121768951416
0,0,1,0.6048365831375122,-0.5027969479560852,-4.615081787109375
0,0,1,0.8745139241218567,-0.13408705592155457,-5.66610860824585
0,0,1,0.9069064259529114,-0.09771600365638733,-4.198400974273682
1,1,1,0.36075499653816223,-2.492708444595337,-1.0195562839508057
1,1,1,0.8836988806724548,-4.307994365692139,-0.12363890558481216
1,1,1,0.18499970436096191,-1.8571417331695557,-1.6874010562896729
0,0,1,0.897551417350769,-0.10808487236499786,-6.010124206542969
0,0,1,0.9965296387672424,-0.0034763969015330076,-6.980861186981201
0,0,1,0.4533740282058716,-0.7910377979278564,-1.8310272693634033
0,0,1,0.3040336072444916,-1.1906170845031738,-3.7369847297668457
1,0,0,0.011485213413834572,-4.4666948318481445,-6.174013137817383
0,0,1,0.2596765160560608,-1.3483185768127441,-3.0396103858947754
1,1,1,0.7700833678245544,-4.758872032165527,-0.2612564265727997
0,0,1,0.7460557818412781,-0.2929549217224121,-4.453808307647705
1,1,1,0.15189990401268005,-2.513303518295288,-1.8845335245132446
0,0,1,0.9097424745559692,-0.09459371119737625,-5.38816499710083
1,1,1,0.1825600564479828,-3.289119005203247,-1.7006760835647583
1,1,1,0.5716502070426941,-2.323060989379883,-0.5592280030250549
1,1,1,0.9932814836502075,-6.975517749786377,-0.006741187069565058
1,1,1,0.8337472677230835,-6.393355846405029,-0.1818249672651291
1,1,1,0.9934450387954712,-5.912530899047852,-0.006576539482921362
0,0,1,0.973666250705719,-0.026686692610383034,-6.168500900268555
1,1,1,0.9674467444419861,-5.869134902954102,-0.03309490159153938
0,0,1,0.9966650605201721,-0.0033405127469450235,-6.13760232925415
0,0,1,0.877685010433197,-0.1304675042629242,-5.0344696044921875
1,1,1,0.37918582558631897,-2.4821412563323975,-0.9697288870811462
1,1,1,0.638235330581665,-5.9134368896484375,-0.4490482211112976
0,0,1,0.06271982938051224,-2.7690775394439697,-5.317060947418213
0,0,1,0.9028028249740601,-0.10225110501050949,-7.353039264678955
0,1,0,0.1211635172367096,-2.8006949424743652,-2.11061429977417
0,0,1,0.9384706616401672,-0.0635036826133728,-4.336385250091553
1,1,1,0.9908732175827026,-6.132538318634033,-0.009168686345219612
0,0,1,0.4793414771556854,-0.7353420257568359,-6.230103492736816
0,0,1,0.9712498188018799,-0.029171563684940338,-4.00916862487793
1,1,1,0.9546052813529968,-4.296938896179199,-0.04645734280347824
0,0,1,0.6172510981559753,-0.48247939348220825,-3.0353424549102783
1,1,1,0.49887222051620483,-4.750911235809326,-0.6954053044319153
0,0,1,0.7310239672660828,-0.31330904364585876,-3.4775230884552
0,0,1,0.9934706687927246,-0.006550740450620651,-6.644755840301514
1,1,1,0.9113854765892029,-5.148225784301758,-0.09278933703899384
1,1,1,0.8337658047676086,-2.9066262245178223,-0.18180271983146667
1,1,1,0.9386119842529297,-4.466243267059326,-0.06335310637950897
1,1,1,0.9947143197059631,-7.906128406524658,-0.005299699027091265
1,1,1,0.5742679238319397,-2.979496479034424,-0.5546592473983765
0,0,1,0.9235903024673462,-0.07948669791221619,-5.060848236083984
1,1,1,0.5521419048309326,-4.590937614440918,-0.5939502120018005
0,1,0,0.11505427211523056,-2.3671653270721436,-2.162351369857788
1,1,1,0.22917364537715912,-2.3169662952423096,-1.4732753038406372
1,0,0,0.600415825843811,-0.5101327896118164,-2.0158753395080566
0,0,1,0.5684996247291565,-0.5647546052932739,-1.786562204360962
0,0,1,0.9668803215026855,-0.03368055447936058,-4.584158420562744
1,1,1,0.9972572922706604,-7.384033679962158,-0.002746475860476494
0,0,1,0.9834131002426147,-0.016726002097129822,-5.3942999839782715
0,0,1,0.876403272151947,-0.1319289356470108,-4.33567476272583
0,0,1,0.8727118968963623,-0.1361497938632965,-3.8575243949890137
1,1,1,0.22791823744773865,-4.703935623168945,-1.4787683486938477
1,1,1,0.9472223520278931,-5.443313121795654,-0.054221417754888535
1,1,1,0.6230852603912354,-3.9375762939453125,-0.4730719327926636
1,1,1,0.6554631590843201,-1.312416434288025,-0.422413170337677
0,0,1,0.9989911913871765,-0.0010093178134411573,-7.2939324378967285
0,0,1,0.7326650619506836,-0.3110666275024414,-5.075028419494629
0,0,1,0.9964783787727356,-0.0035278366412967443,-7.387500286102295
0,0,1,0.6471555829048157,-0.4351685345172882,-4.555635929107666
1,1,1,0.5469657182693481,-1.3807920217514038,-0.6033691763877869
1,0,0,0.9559153318405151,-0.045085933059453964,-3.6802425384521484
0,0,1,0.8550203442573547,-0.15662994980812073,-3.941988229751587
1,1,1,0.06219158694148064,-2.8188133239746094,-2.7775354385375977
1,1,1,0.67328941822052,-5.197537899017334,-0.395579993724823
0,0,1,0.9899367094039917,-0.010114267468452454,-4.790482997894287
0,1,0,0.741962194442749,-3.0195884704589844,-0.2984570562839508
1,0,0,0.1267005354166031,-2.0659289360046387,-2.9563612937927246
1,1,1,0.8727172613143921,-4.411571502685547,-0.13614363968372345
1,1,1,0.9969095587730408,-7.561572074890137,-0.0030952265951782465
1,0,0,0.16429942846298218,-1.8060647249221802,-4.2631378173828125
1,0,0,0.19826632738113403,-1.6181440353393555,-3.3375282287597656
0,0,1,0.9057362079620361,-0.09900717437267303,-4.44342565536499
0,0,1,0.4197435975074768,-0.8681113123893738,-6.586659908294678
0,0,1,0.9705345034599304,-0.029908325523138046,-6.382182598114014
0,0,1,0.8995830416679382,-0.10582391172647476,-5.8623528480529785
0,0,1,0.9425843954086304,-0.05912981927394867,-5.177781581878662
1,1,1,0.25241321325302124,-4.789443492889404,-1.37668776512146
0,1,0,0.828921377658844,-2.9787333011627197,-0.18762996792793274
0,0,1,0.9369619488716125,-0.06511260569095612,-5.839314937591553
0,0,1,0.05102750286459923,-2.9753904342651367,-3.1982288360595703
1,1,1,0.9969448447227478,-7.474650859832764,-0.0030598316807299852
1,1,1,0.990342378616333,-6.195165634155273,-0.009704559110105038
1,1,1,0.9955809712409973,-8.549081802368164,-0.004428821615874767
0,0,1,0.8587620854377747,-0.1522633582353592,-5.285399436950684
1,1,1,0.9219330549240112,-5.60877799987793,-0.08128266781568527
1,1,1,0.9739704728126526,-6.771442413330078,-0.026374291628599167
0,0,1,0.32496073842048645,-1.1240508556365967,-2.2636077404022217
0,0,1,0.545761227607727,-0.6055737137794495,-1.4652615785598755
1,1,1,0.262258917093277,-2.241198778152466,-1.3384230136871338
0,0,1,0.034273725003004074,-3.3733763694763184,-5.113563060760498
1,1,1,0.987065315246582,-6.4703521728515625,-0.01301906630396843
0,0,1,0.9811151623725891,-0.019065434113144875,-4.636870861053467
0,0,1,0.9991550445556641,-0.0008453126065433025,-7.755732536315918
0,0,1,0.4552195966243744,-0.7869753241539001,-4.586421489715576
0,0,1,0.7009307146072388,-0.3553462326526642,-2.3022212982177734
1,1,1,0.8286383152008057,-5.655208110809326,-0.18797151744365692
0,0,1,0.9939984083175659,-0.006019673775881529,-5.556863784790039
1,1,1,0.826050341129303,-7.070023536682129,-0.19109956920146942
0,0,1,0.9966069459915161,-0.0033988235518336296,-6.682613372802734
1,1,1,0.8027611374855042,-3.2136213779449463,-0.21969807147979736
1,1,1,0.9453648328781128,-6.379549503326416,-0.05618435889482498
0,0,1,0.043338172137737274,-3.138721466064453,-4.363778114318848
0,0,1,0.32207298278808594,-1.1329771280288696,-3.9802985191345215
0,0,1,0.5679662823677063,-0.5656932592391968,-4.918423175811768
0,0,1,0.4933130443096161,-0.7066113352775574,-3.501366376876831
0,1,0,0.14828351140022278,-2.626957654953003,-1.9086291790008545
1,1,1,0.9711730480194092,-6.48496150970459,-0.0292506106197834
0,0,1,0.6915045976638794,-0.36888548731803894,-5.7016119956970215
0,1,0,0.6970688104629517,-2.2014119625091553,-0.36087116599082947
0,0,1,0.8712982535362244,-0.13777093589305878,-3.7460968494415283
1,0,0,0.2441185861825943,-1.4101011753082275,-1.5703003406524658
0,1,0,0.22109362483024597,-1.570143222808838,-1.509169101715088
0,0,1,0.9602149724960327,-0.04059809073805809,-6.8028059005737305
0,0,1,0.5780516266822815,-0.5480921268463135,-3.7019245624542236
1,1,1,0.6676799058914185,-5.202650547027588,-0.4039463996887207
1,1,1,0.9740229249000549,-6.040547847747803,-0.0263204388320446
1,1,1,0.09870623797178268,-3.4565820693969727,-2.3156070709228516
1,1,1,0.9667093753814697,-6.324392795562744,-0.03385737165808678
0,0,1,0.26083070039749146,-1.343883752822876,-4.889983654022217
0,0,1,0.995040237903595,-0.004972102586179972,-5.760348320007324
1,0,0,0.7484285235404968,-0.28977957367897034,-3.590776205062866
0,0,1,0.9979196190834045,-0.0020825478713959455,-7.950705051422119
0,1,0,0.029811732470989227,-3.5625548362731934,-3.5128531455993652
1,1,1,0.9529781341552734,-4.931436061859131,-0.04816332086920738
1,1,1,0.9919319748878479,-7.703489303588867,-0.008100748062133789
1,1,1,0.9895568490028381,-6.836082935333252,-0.010498063638806343
0,0,1,0.9978135824203491,-0.0021888113114982843,-6.968551158905029
1,0,0,0.6764629483222961,-0.3908776044845581,-4.171483993530273
0,0,1,0.9751192927360535,-0.025195464491844177,-5.482754707336426
1,0,0,0.05185316503047943,-2.9593393802642822,-4.369799613952637
0,0,1,0.10660660266876221,-2.238609790802002,-4.809643268585205
1,0,0,0.7006683349609375,-0.3557206392288208,-2.4176268577575684
1,1,1,0.8177757859230042,-5.614593505859375,-0.20116707682609558
0,0,1,0.9985643029212952,-0.0014367286348715425,-7.495302677154541
0,0,1,0.6295468807220459,-0.4627549648284912,-1.5017030239105225
1,1,1,0.34457001090049744,-3.2799155712127686,-1.065458059310913
0,0,1,0.3285537660121918,-1.113054871559143,-1.8517663478851318
