true_label,pred_label,correct,confidence,logit_0,logit_1,logit_2
2,2,1,0.8546679615974426,-3.172015905380249,-2.269024610519409,-0.1570422351360321
2,2,1,0.985456645488739,-6.580399513244629,-4.330868721008301,-0.014650145545601845
0,1,0,0.963021993637085,-3.561079740524292,-0.037679027765989304,-4.759496688842773
2,2,1,0.5692235231399536,-1.7550814151763916,-1.355248212814331,-0.5634821057319641
1,0,0,0.6443529725074768,-0.4395086169242859,-3.4157979488372803,-1.1307321786880493
1,1,1,0.8691175580024719,-3.255223274230957,-0.14027687907218933,-2.3825998306274414
2,2,1,0.8698764443397522,-4.9218549728393555,-2.096888780593872,-0.1394040882587433
1,1,1,0.8636322617530823,-3.820720672607422,-0.14660821855068207,-2.167567253112793
1,1,1,0.48521703481674194,-1.3329095840454102,-0.7231588959693909,-1.382007122039795
0,0,1,0.6363943219184875,-0.45193690061569214,-2.504380464553833,-1.2662755250930786
1,1,1,0.6402187347412109,-2.3181920051574707,-0.4459453821182251,-1.34197199344635
1,0,0,0.49611011147499084,-0.7009573578834534,-0.8677831292152405,-2.476836681365967
2,2,1,0.9368682503700256,-3.898900032043457,-3.14963960647583,-0.06521261483430862
0,0,1,0.9917356371879578,-0.008298701606690884,-5.020285606384277,-6.399956703186035
1,1,1,0.9153590202331543,-3.465743064880371,-0.08843892067670822,-2.930108070373535
2,2,1,0.9827464818954468,-6.307138442993164,-4.171422004699707,-0.017404094338417053
1,1,1,0.9237610697746277,-4.589846134185791,-0.07930181920528412,-2.7168211936950684
1,0,0,0.46927306056022644,-0.7565704584121704,-2.0735883712768555,-0.9038850665092468
1,1,1,0.6520829796791077,-2.2761590480804443,-0.4275834560394287,-1.4055211544036865
0,1,0,0.6733173131942749,-1.4597632884979248,-0.3955385684967041,-2.360305070877075
2,2,1,0.5609749555587769,-2.221440076828003,-1.1069300174713135,-0.5780790448188782
0,2,0,0.7539591193199158,-2.490234613418579,-1.8130829334259033,-0.2824171185493469
2,2,1,0.9872063398361206,-6.062671184539795,-4.559666633605957,-0.012876204214990139
2,2,1,0.9483314156532288,-4.809030532836914,-3.1347010135650635,-0.05305124446749687
0,2,0,0.42683878540992737,-1.1055183410644531,-1.4183136224746704,-0.851348876953125
1,1,1,0.8700209259986877,-2.6655426025390625,-0.13923801481723785,-2.806476593017578
0,1,0,0.3842012882232666,-1.1137593984603882,-0.956588625907898,-1.246614694595337
0,1,0,0.45603710412979126,-0.9342613816261292,-0.7851811051368713,-1.8898998498916626
0,2,0,0.9729464650154114,-5.688949108123779,-3.743530511856079,-0.0274262186139822
1,1,1,0.9917317032814026,-5.306105613708496,-0.008302669040858746,-5.711667060852051
0,0,1,0.6090614795684814,-0.495836079120636,-2.77538800239563,-1.1128737926483154
1,2,0,0.530889630317688,-2.58024263381958,-0.9330434799194336,-0.6332011222839355
1,1,1,0.8820255398750305,-2.304328203201294,-0.1255342662334442,-4.009160995483398
1,0,0,0.5277674198150635,-0.6390995979309082,-1.5172213315963745,-1.3747133016586304
0,0,1,0.4900909960269928,-0.713164210319519,-0.7629092335700989,-3.1326706409454346
1,0,0,0.798454761505127,-0.22507697343826294,-3.0546514987945557,-1.8681690692901611
0,2,0,0.733303427696228,-2.4486472606658936,-1.7132103443145752,-0.3101957142353058
0,2,0,0.8360946774482727,-1.8860430717468262,-4.4034953117370605,-0.17901335656642914
0,0,1,0.5114373564720154,-0.6705302000045776,-1.55972421169281,-1.2788094282150269
0,0,1,0.9945521950721741,-0.005462698172777891,-6.2185773849487305,-5.667719841003418
0,0,1,0.9846889972686768,-0.015429426915943623,-4.74558162689209,-5.017525672912598
0,0,1,0.8995980620384216,-0.10580721497535706,-2.7002787590026855,-3.404747486114502
0,2,0,0.4972988963127136,-1.8684958219528198,-1.054560661315918,-0.6985640525817871
2,2,1,0.6213980913162231,-1.3376539945602417,-2.1529479026794434,-0.4757833480834961
1,2,0,0.6416383385658264,-3.5160675048828125,-1.112775444984436,-0.4437304735183716
0,2,0,0.8671345710754395,-2.612210988998413,-2.821892738342285,-0.14256109297275543
0,0,1,0.9934951663017273,-0.0065260822884738445,-5.7237043380737305,-5.733011245727539
1,2,0,0.914419949054718,-4.013693332672119,-2.6954281330108643,-0.08946534991264343
1,1,1,0.47803086042404175,-2.896422863006592,-0.7380799651145935,-0.7619643211364746
0,2,0,0.9613110423088074,-3.7373290061950684,-4.2083210945129395,-0.039457257837057114
1,0,0,0.46641427278518677,-0.7626810669898987,-1.3157706260681152,-1.3268251419067383
2,1,0,0.7330899834632874,-2.7998123168945312,-0.3104868233203888,-1.5794496536254883
0,0,1,0.5698515176773071,-0.5623794794082642,-1.4467116594314575,-1.6357532739639282
1,1,1,0.5728641748428345,-2.945172071456909,-0.557106614112854,-0.9820491075515747
2,2,1,0.9194028973579407,-3.2322371006011963,-3.191066026687622,-0.08403084427118301
2,2,1,0.9746407270431519,-5.452105522155762,-3.859808921813965,-0.025686360895633698
1,1,1,0.9987305998802185,-7.155848979949951,-0.0012702065287157893,-7.622923374176025
2,2,1,0.978917121887207,-5.8615288734436035,-4.004361152648926,-0.0213082954287529
0,0,1,0.9587537050247192,-0.04212106019258499,-5.23331356048584,-3.3267264366149902
2,2,1,0.9737598299980164,-6.5072550773620605,-3.6990253925323486,-0.026590587571263313
1,1,1,0.9933537244796753,-5.576619625091553,-0.006668460555374622,-5.856616497039795
0,0,1,0.9827279448509216,-0.017422957345843315,-6.014772415161133,-4.211122989654541
0,2,0,0.5990244746208191,-1.0892002582550049,-2.7412455081939697,-0.5124528408050537
1,1,1,0.9868314266204834,-4.421781539916992,-0.01325604785233736,-6.763037204742432
1,1,1,0.6686520576477051,-3.2277350425720215,-0.4024914503097534,-1.2320268154144287
1,1,1,0.4314018785953522,-0.9740297794342041,-0.8407151699066162,-1.6552746295928955
2,2,1,0.9243438243865967,-4.5955095291137695,-2.7248027324676514,-0.0786711722612381
0,0,1,0.8446456789970398,-0.16883805394172668,-3.1566686630249023,-2.1822547912597656
1,0,0,0.37248533964157104,-0.987557590007782,-1.2260563373565674,-1.0964133739471436
1,1,1,0.46851810812950134,-2.546330213546753,-0.7581804990768433,-0.7916134595870972
0,1,0,0.5266196131706238,-1.2438935041427612,-0.6412767767906189,-1.6867470741271973
2,2,1,0.9893293976783752,-6.481672763824463,-4.6951680183410645,-0.010727941058576107
2,2,1,0.9415381550788879,-5.273744106292725,-2.931116819381714,-0.060240406543016434
0,2,0,0.47674551606178284,-0.9332277774810791,-2.040433645248413,-0.7407724261283875
0,1,0,0.4193751811981201,-1.313425064086914,-0.8689893484115601,-1.1656264066696167
2,2,1,0.43576282262802124,-0.9219018220901489,-1.7929083108901978,-0.8306571841239929
1,1,1,0.9430626034736633,-4.81885290145874,-0.058622609823942184,-3.018767833709717
2,1,0,0.592869758605957,-2.680034637451172,-0.5227805376052856,-1.0830260515213013
0,1,0,0.48401710391044617,-0.9215908050537109,-0.7256350517272949,-2.1362462043762207
1,1,1,0.9552822709083557,-3.2404110431671143,-0.04574840888381004,-5.190371513366699
0,1,0,0.4227215051651001,-1.367753505706787,-0.8610416650772095,-1.1313419342041016
0,2,0,0.7688280940055847,-2.014179229736328,-2.325423240661621,-0.2628878951072693
1,2,0,0.9709551930427551,-5.373722553253174,-3.7128427028656006,-0.029474956914782524
0,2,0,0.5442665219306946,-1.3783448934555054,-1.5909193754196167,-0.6083162426948547
0,2,0,0.8105878233909607,-1.9065005779266357,-3.198763608932495,-0.2099955826997757
0,1,0,0.5003959536552429,-1.126308798789978,-0.6923555731773376,-1.7408218383789062
2,2,1,0.9887857437133789,-5.593159198760986,-4.8940510749816895,-0.011277610436081886
